;;;;;;;;;;;;;;;;
CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
13-01-0069-46;13-050;HUEHUETENANGO;HUEHUETENANGO;COLEGIO EVANGELICO MIXTO LA AURORA;5A. CALLE 5-47 ZONA 1;77641328;REYNALDO RECINOS CASTILLO;DAILY RUSB͠GONZLEZ RAMOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0070-46;13-050;HUEHUETENANGO;HUEHUETENANGO;COLEGIO 'DE LA SALLE';10 AVE 10-00 ZONA 1;77641809;REYNALDO RECINOS CASTILLO;---;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0071-45;;HUEHUETENANGO;HUEHUETENANGO;ESCUELA PARTICULAR MIXTA NOCTURNA DE CIENCIAS COMERCIALES;5A AVE. 7-112 ZONA 1;;;;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0071-46;13-004;HUEHUETENANGO;HUEHUETENANGO;INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE CIENCIAS COMERCIALES;4A AVE. 1-30 ZONA 1;77641343;CLARA ARMIDA MORALES CASTILLO;MARLIN MARIBEL HERNNDEZ CASTILLO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0072-45;13-004;HUEHUETENANGO;HUEHUETENANGO;LICEO Y ACADEMIA ADVENTISTA 'DIEGUEZ OLAVERRI';EL TERRERO ZONA 4;79345408;CLARA ARMIDA MORALES CASTILLO;ADELA MAŔ CALDERON CANO;BASICO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0072-46;13-004;HUEHUETENANGO;HUEHUETENANGO;LICEO Y ACADEMIA ADVENTISTA DIEGUEZ OLAVERRI;EL TERRERO ZONA 4;77641463;CLARA ARMIDA MORALES CASTILLO;;DIVERSIFICADO;PRIVADO;URBANA;TEMPORAL TITULOS;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0075-46;13-004;HUEHUETENANGO;HUEHUETENANGO;LICEO PRIVADO DE CIENCIAS COMERCIALES;5TA. AV. 7-112 ZONA 1;77640126;CLARA ARMIDA MORALES CASTILLO;MARLIN MARIBEL HERNNDEZ CASTILLO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0076-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CASERIO CHILOJA ALDEA SAN LORENZO;;MIRZA YOJANA LӐEZ BRIONES;BYRON JOSUɠALVA MɒIDA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0077-42;13-001;HUEHUETENANGO;HUEHUETENANGO;"LICEO EVANGELICO ""EL ALBA""";6A AVENIDA 9-17 ZONA 1;77682352;HUGO GONZLEZ SALVADOR;IRIS MAGDALENA PALACIOS MORALES;PARVULOS;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0078-43;13-001;HUEHUETENANGO;HUEHUETENANGO;"LICEO EVANGELICO ""EL ALBA""";6A AVENIDA 9-17 ZONA 1;77682352;HUGO GONZLEZ SALVADOR;IRIS MAGDALENA PALACIOS MORALES;PRIMARIA;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0079-46;13-050;HUEHUETENANGO;HUEHUETENANGO;"LICEO EVANGELICO ""EL ALBA""";6A AVENIDA 9-17 ZONA 1;77682352;REYNALDO RECINOS CASTILLO;JOSɠRAڌ MART͎EZ XUTUC;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0080-45;13-050;HUEHUETENANGO;HUEHUETENANGO;"LICEO EVANGELICO ""EL ALBA""";6A AVENIDA 9-17 ZONA 1;77682352;REYNALDO RECINOS CASTILLO;JOSɠRAڌ MART͎EZ XUTUC;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0081-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CASERIO LOS AGUACATILLOS;;MIRZA YOJANA LӐEZ BRIONES;GILMA FLORIDALMA RUEDA MEDRANO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0084-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CANTON BUENA VISTA ALDEA CARRIZAL II;;MIRZA YOJANA LӐEZ BRIONES;OTTO EVERARDO CANO CASTILLO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0085-42;13-003;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CASERIO NAZARET ALDEA ZACULEU CENTRAL;;AURA MARINA RECINOS DE FڎES;YURIS MAGALY FELIX VILLATORO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0086-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;6A. AVENIDA 16-11, ZONA 6 JUMAJ SECTOR MONTE VERDE;45318695;MIRZA YOJANA LӐEZ BRIONES;PATRICIO RAڌ VELSQUEZ CARRILLO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0087-42;13-003;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;SECTOR BUENA VISTA ALDEA ZACULEU CAPILLA;;AURA MARINA RECINOS DE FڎES;EDSӎ OSBERTO HERNNDEZ GARĆ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0088-42;13-003;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;SECTOR BRISAS DEL CAMPO LAS LAGUNAS ZONA 10;51119570;AURA MARINA RECINOS DE FڎES;ARELY LETICIA VILLATORO VILLATORO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0089-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CANTON BUENA VISTA ALDEA XETENAM;57303523;MIRZA YOJANA LӐEZ BRIONES;JUAN DAVID GARĆ AVILA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0090-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;ALDEA TOJOTZALE;;MIRZA YOJANA LӐEZ BRIONES;EDGAR RENɠMɒIDA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0091-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CANTON TAJAHUAQUIX;53457283;MIRZA YOJANA LӐEZ BRIONES;DANISSA MILDRED MART͎EZ CHVEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0092-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;COMUNIDAD ZACUMA II ALDEA CAMBOTE;;MIRZA YOJANA LӐEZ BRIONES;MELVIN LEONEL LӐEZ MENDOZA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0093-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CANTON EL LLANO ALDEA CHINACA;45355112;MIRZA YOJANA LӐEZ BRIONES;FRANKLIN VINICIO VELSQUEZ CARDONA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0094-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CANTON EL LLANO ALDEA OCUBILA;;MIRZA YOJANA LӐEZ BRIONES;JUAN CARLOS DE LEӎ MATIAS;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0095-42;13-003;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;COMUNIDAD EL NARANJO, LAS LAGUNAS ZONA 10;;AURA MARINA RECINOS DE FڎES;DELMAR AROLDO AGUIRRE GALINDO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0096-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CASERIO LA CUMBRE ALDEA SUCULIQUE;;MIRZA YOJANA LӐEZ BRIONES;ROSA ELVIRA GASPAR PABLO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0097-43;13-003;HUEHUETENANGO;HUEHUETENANGO;EORM;CASERIO NAZARETH ALDEA ZACULEU CENTRAL;45655500;AURA MARINA RECINOS DE FڎES;YURIS MAGALY FELIX VILLATORO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0098-43;13-002;HUEHUETENANGO;HUEHUETENANGO;EORM;CANTON BUENA VISTA ALDEA CARRIZAL II;;MIRZA YOJANA LӐEZ BRIONES;OTTO EVERARDO CANO CASTILLO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0099-43;13-003;HUEHUETENANGO;HUEHUETENANGO;EORM;SECTOR I CEMENTERIO ALDEA CANABAJ;51603398;AURA MARINA RECINOS DE FڎES;JORGE MARIO AGUILAR CRUZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0100-43;13-003;HUEHUETENANGO;HUEHUETENANGO;EORM;SECTOR BRISAS DEL CAMPO LAS LAGUNAS ZONA DIEZ;51119570;AURA MARINA RECINOS DE FڎES;SILVIA PATRICIA RIVAS VILLATORO;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0101-43;13-002;HUEHUETENANGO;HUEHUETENANGO;EORM;SECTOR MONTE VERDE ALDEA JUMAJ ZONA 6;45318695;MIRZA YOJANA LӐEZ BRIONES;PATRICIO RAڌ VELSQUEZ CARRILLO;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0102-43;13-003;HUEHUETENANGO;HUEHUETENANGO;EORM;SECTOR BUENA VISTA, ZACULEU CAPILLA ZONA NUEVE (9);59958258;AURA MARINA RECINOS DE FڎES;YEIMY NAYELLY MART͎EZ SANDOVAL;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0103-43;13-002;HUEHUETENANGO;HUEHUETENANGO;EORM;CANTON BUENA VISTA ALDEA XETENAM;59023404;MIRZA YOJANA LӐEZ BRIONES;KELLY JEANETTE GUTIɒREZ PɒEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0104-43;13-002;HUEHUETENANGO;HUEHUETENANGO;EORM;ALDEA TOJOTZALE;;MIRZA YOJANA LӐEZ BRIONES;EDGAR RENɠMɒIDA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0105-43;13-002;HUEHUETENANGO;HUEHUETENANGO;EORM;CANTON TAJAHUAQUIX;53457283;MIRZA YOJANA LӐEZ BRIONES;DANISSA MILDRED MART͎EZ CHVEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0106-43;13-002;HUEHUETENANGO;HUEHUETENANGO;EORM;COMUNIDAD ZACUMA II ALDEA CAMBOTE;;MIRZA YOJANA LӐEZ BRIONES;MELVIN LEONEL LӐEZ MENDOZA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0107-43;13-002;HUEHUETENANGO;HUEHUETENANGO;EORM;CANTON LO DE CHAVEZ YERBABUENA SECTOR I ALDEA OCUBILA;53808327;MIRZA YOJANA LӐEZ BRIONES;MAŔ DE LOS ANGELES PɒEZ LӐEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0108-43;13-002;HUEHUETENANGO;HUEHUETENANGO;EORM;CANTON EL LLANO ALDEA CHINACA;45355112;MIRZA YOJANA LӐEZ BRIONES;FRANKLIN VINICIO VELSQUEZ CARDONA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0109-43;13-003;HUEHUETENANGO;HUEHUETENANGO;EORM;COMUNIDAD EL NARANJO, LAS LAGUNAS ZONA 10;55532890;AURA MARINA RECINOS DE FڎES;DELMAR AROLDO AGUIRRE GALINDO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0110-43;13-002;HUEHUETENANGO;HUEHUETENANGO;EORM;CASERIO LA CUMBRE ALDEA SUCULIQUE;59902488;MIRZA YOJANA LӐEZ BRIONES;ROSA ELVIRA GASPAR PABLO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0111-43;13-002;HUEHUETENANGO;HUEHUETENANGO;EORM;CANTӎ EL LLANO ALDEA OCUBILA;;MIRZA YOJANA LӐEZ BRIONES;JUAN CARLOS DE LEӎ MATIAS;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0112-46;13-050;HUEHUETENANGO;HUEHUETENANGO;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;9. CALLEJӎ B 12-94 ZONA 4 SECTOR LOS OLIVOS EL TERRERO;40124127;REYNALDO RECINOS CASTILLO;HUGO RUBɎ GӍEZ GӍEZ;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0113-45;13-050;HUEHUETENANGO;HUEHUETENANGO;INEB DE TELESECUNDARIA;ALDEA TALMICHE;41085611;REYNALDO RECINOS CASTILLO;CLAUDIA HAYDEɠORDӑEZ LӐEZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0114-45;13-050;HUEHUETENANGO;HUEHUETENANGO;INEB DE TELESECUNDARIA;ALDEA CANABAJ;55854110;REYNALDO RECINOS CASTILLO;ROBERTO ESTUARDO ROJAS LӐEZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0115-45;13-050;HUEHUETENANGO;HUEHUETENANGO;INEB DE TELESECUNDARIA;CASERIO XINAXOJ ALDEA TOJOTZALɼ/td>;50053320;REYNALDO RECINOS CASTILLO;ESMERALDA ANTONIETA MART͎EZ MART͎EZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0116-43;13-002;HUEHUETENANGO;HUEHUETENANGO;EORM;CASER͏ TRES CRUCES, ALDEA SUCULIQUE;33251729;MIRZA YOJANA LӐEZ BRIONES;LUSVIN DARINEL CARRILLO COBOX;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0117-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CANTON LA BARRANCA, ALDEA OCUBILA;;MIRZA YOJANA LӐEZ BRIONES;EDELMIRA ROXANA CHVEZ MART͎EZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0118-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;ALDEA CHIQUILIABAJ;37157563;MIRZA YOJANA LӐEZ BRIONES;NATALIA ARGUETA CUYUCH;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0119-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CASERIO TRES CRUCES, ALDEA SUCULIQUE;33251729;MIRZA YOJANA LӐEZ BRIONES;LUSVIN DARINEL CARRILLO COBOX;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0120-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;ALDEA CANCELAJ;57211841;MIRZA YOJANA LӐEZ BRIONES;OTILIA VARGAS ARGUETA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0121-43;13-001;HUEHUETENANGO;HUEHUETENANGO;EORM;ALDEA CANSHAC, ZONA 5;46029138;HUGO GONZLEZ SALVADOR;INGRID NOHEMI MATIAS SHUTUC;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0122-43;13-003;HUEHUETENANGO;HUEHUETENANGO;EORM;SECTOR PUENTE LAS CULEBRAS II, ALDEA EL TERRERO;45455678;AURA MARINA RECINOS DE FڎES;MARVIN ANDRɓ FɌIX PɒEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0123-42;13-001;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;ALDEA CANSHAC ZONA 5;45995616;HUGO GONZLEZ SALVADOR;INGRID NOHEMI MATIAS SHUTUC;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0124-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP;HOJARASCAS DEL RIO ALDEA CHIMUSINIQUE ZONA 12;;MIRZA YOJANA LӐEZ BRIONES;YAMILETH MAYLENA CASTILLO LӐEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0125-43;13-002;HUEHUETENANGO;HUEHUETENANGO;EORM;HOJARASCAS DEL RIO ALDEA CHIMUSINIQUE ZONA 12;40047619;MIRZA YOJANA LӐEZ BRIONES;YAMILETH MAYLENA CASTILLO LӐEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0126-42;13-003;HUEHUETENANGO;HUEHUETENANGO;EODP;SECTOR PUENTE LAS CULEBRAS II, ADEA EL TERRERO;33652398;AURA MARINA RECINOS DE FڎES;MARVIN ANDRɓ FɌIX PɒEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0127-42;13-003;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CASERIO RIO NEGRO, ALDEA EL OREGANO;40803589;AURA MARINA RECINOS DE FڎES;RUDY FERNANDO RAMOS OSORIO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0128-42;13-003;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CANTON CERRITO DE MAIZ, ALDEA EL TERRERO;;AURA MARINA RECINOS DE FڎES;HUGO FILIBERTO GODINEZ VILLATORO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0129-42;13-003;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CASERIO EL VALLE, ALDEA LA ESTANCIA;;AURA MARINA RECINOS DE FڎES;MARIANO MORENO MART͎EZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0130-42;13-003;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;ALDEA LA ESTANCIA;57751915;AURA MARINA RECINOS DE FڎES;MAŔ CONCEPCIӎ HERNNDEZ MONTERROSO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0131-42;13-003;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;SECTOR I CEMENTERIO. ALDEA CANABAJ;51603398;AURA MARINA RECINOS DE FڎES;JORGE MARIO AGUILAR CRUZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0132-42;13-003;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;CASERIO LLANO GRANDE, ALDEA LA ESTANCIA;;AURA MARINA RECINOS DE FڎES;NORBERTO FELIPE AGUST͎ RAMOS;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0133-45;13-050;HUEHUETENANGO;HUEHUETENANGO;INEB DE TELESECUNDARIA;ALDEA LA ESTANCIA;57882188;REYNALDO RECINOS CASTILLO;VILKAR FERNANDO MORENO GӍEZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0136-42;13-001;HUEHUETENANGO;HUEHUETENANGO;EODP EDELMIRA MAURICIO;3A. CALLE 3-39 ZONA 1;45897534;HUGO GONZLEZ SALVADOR;THELMA ODILIA SOSA CANO;PARVULOS;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0137-42;13-002;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A CEIN-PAIN;ALDEA CAMBOTE SECTOR II;53348443;MIRZA YOJANA LӐEZ BRIONES;SORAIMA ARELI COBӎ RIVERA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0138-42;13-003;HUEHUETENANGO;HUEHUETENANGO;EODP ANEXA A EORM;ALDEA EL OREGANO;32224847;AURA MARINA RECINOS DE FڎES;CARLOS EDUARDO MORALES;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0139-43;13-002;HUEHUETENANGO;HUEHUETENANGO;EORM;ALDEA CAMBOTE, SECTOR II;;MIRZA YOJANA LӐEZ BRIONES;ANA LUISA LӐEZ HERRERA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0140-42;13-001;HUEHUETENANGO;HUEHUETENANGO;"COLEGIO CATOLICO ""LA INMACULADA CONCEPCION""";1A. CALLE 0068 ZONA 3 EL CALVARIO;77649650;HUGO GONZLEZ SALVADOR;ERICA ARACELY MART͎EZ CASTILLO;PARVULOS;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0141-43;13-001;HUEHUETENANGO;HUEHUETENANGO;"COLEGIO CATOLICO ""LA INMACULADA CONCEPCION""";1A. CALLE 0068 ZONA 3 EL CALVARIO;77649650;HUGO GONZLEZ SALVADOR;ERICA ARACELY MART͎EZ CASTILLO;PRIMARIA;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0142-45;13-004;HUEHUETENANGO;HUEHUETENANGO;LICEO PREUNIVERSITARIO DE INFORMATICA;4A. AVENIDA 1-30, ZONA 1;77648784;CLARA ARMIDA MORALES CASTILLO;NIVEA MARINA RIVAS GUTIɒREZ;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0143-46;13-004;HUEHUETENANGO;HUEHUETENANGO;LICEO PREUNIVERSITARIO DE INFORMATICA;4A. AVENIDA 1-30, ZONA 1;77648784;CLARA ARMIDA MORALES CASTILLO;NIVEA MARINA RIVAS GUTIɒREZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-01-0144-45;13-004;HUEHUETENANGO;HUEHUETENANGO;LICEO PREUNIVERSITARIO DE INFORMATICA;4A AVENIDA 1-30 ZONA 1 DE LA CIUDAD;77641004;CLARA ARMIDA MORALES CASTILLO;NIVEA MARINA RIVAS GUTIɒREZ;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;HUEHUETENANGO
13-01-0145-46;13-004;HUEHUETENANGO;HUEHUETENANGO;LICEO PREUNIVERSITARIO DE INFORMATICA;4 AVENIDA 1-30 ZONA 1;77648784;CLARA ARMIDA MORALES CASTILLO;NIVEA MARINA RIVAS GUTIɒREZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;HUEHUETENANGO
13-01-0146-46;13-050;HUEHUETENANGO;HUEHUETENANGO;LICEO PRIVADO MIXTO MINERVA;5A. CALLE 3-28 ZONA 2, BARRIO MINERVA;56993612;REYNALDO RECINOS CASTILLO;ULISES OMAR CALDERӎ CARDONA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;HUEHUETENANGO
