;;;;;;;;;;;;;;;;
CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
05-07-0613-42;05-012;ESCUINTLA;LA GOMERA;EPDP ANEXA A 'COLEGIO EMMANUEL';COLONIA 15 DE SEPTIEMBRE;78800303;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PARVULOS;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0637-43;05-012;ESCUINTLA;LA GOMERA;CPMI 'EMMANUEL';COLONIA 15 DE SEPTIEMBRE 1-20;78800303;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PRIMARIA;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0638-43;05-012;ESCUINTLA;LA GOMERA;EORM;ALDEA EMPALIZADA CHICALES;42507296;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;SILVIA EDELMIRA TAMBITO GARĆ DE CONTRERAS;PRIMARIA;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0672-42;05-012;ESCUINTLA;LA GOMERA;CENTRO EDUCATIVO OLMECA;LOTE NO. 23 MZ. B, RESIDENCIAL LAS MAŔS;59513563;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;ANA VIRGINIA EGUIZBAL CRUZ;PARVULOS;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0672-44;;ESCUINTLA;LA GOMERA;CENTRO EDUCATIVO OLMECA;;;;;PRIMARIA DE ADULTOS;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);ESCUINTLA
05-07-0691-43;05-012;ESCUINTLA;LA GOMERA;EPRM;FINCA SANTA ELENA TIKAL;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PRIMARIA;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0703-44;;ESCUINTLA;LA GOMERA;CENTRO EDUCATIVO OLMECA;2A. AV. Y 13 CALLE 1-87 COLONIA 1RO. DE MAYO;;;;PRIMARIA DE ADULTOS;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0711-45;;ESCUINTLA;LA GOMERA;CENTRO EDUCATIVO OLMECA;13. CALLE 1-87 COLONIA 1. DE MAYO;78800228;;;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0722-46;05-012;ESCUINTLA;LA GOMERA;CENTRO EDUCATIVO OLMECA;13 CALLE 1-87 COLONIA 1RO. DE MAYO;78800228;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;DIVERSIFICADO;PRIVADO;URBANA;TEMPORAL TITULOS;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0728-43;05-012;ESCUINTLA;LA GOMERA;CENTRO EDUCATIVO 'OLMECA';LOTE NO. 23 MZ. B, RESIDENCIAL LAS MAŔS;40204471;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;ANA VIRGINIA EGUIZBAL CRUZ;PRIMARIA;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0751-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA A EORM;ALDEA EL TERRERO;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;IMELDA MAGALY PERALTA PALALA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0754-42;;ESCUINTLA;LA GOMERA;EPDP ANEXA A EPRM;FINCA OJO DE AGUA;;;;PARVULOS;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0754-43;05-012;ESCUINTLA;LA GOMERA;EPRM;FINCA OJO DE AGUA;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PRIMARIA;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0756-43;05-012;ESCUINTLA;LA GOMERA;EPRM;FINCA MALTA;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PRIMARIA;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0769-43;05-012;ESCUINTLA;LA GOMERA;COLEGIO MIXTO 'MIGUEL ANGEL ASTURIAS';ALDEA SIPACATE;57107389;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PRIMARIA;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0771-42;05-012;ESCUINTLA;LA GOMERA;COLEGIO EVANGELICO MIXTO 'ALERTA';4A. CALLE 5-07 ALDEA SIPACATE;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PARVULOS;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0771-43;05-012;ESCUINTLA;LA GOMERA;COLEGIO EVANGELICO MIXTO 'ALERTA';4A. CALLE 5-07, ALDEA SIPACATE;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PRIMARIA;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0867-44;;ESCUINTLA;LA GOMERA;COLEGIO EVANGELICO MIXTO 'ALERTA';4A. CALLE 5-07, ALDEA SIPACATE;;;;PRIMARIA DE ADULTOS;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;INTERMEDIA;DIARIO(REGULAR);ESCUINTLA
05-07-0870-43;05-012;ESCUINTLA;LA GOMERA;EPRM 'EL CASTAя';BARRIO EL CASTAя, SIPACATE;56982559;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PRIMARIA;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0871-43;05-012;ESCUINTLA;LA GOMERA;EORM;MICRO- PARCELAMIENTO EL TERRERO, ALDEA EL TERRERO;54311768;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;SULMA YANETH VSQUEZ VSQUEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0873-43;;ESCUINTLA;LA GOMERA;EPRM;FINCA RIO SECO;;;;PRIMARIA;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-0889-45;;ESCUINTLA;LA GOMERA;IGER;;;;;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;A DISTANCIA;ESCUINTLA
05-07-1777-43;05-012;ESCUINTLA;LA GOMERA;ESCUELA PRIVADA RURAL MIXTA;FINCA SAN JUAN LA SELVA;54860885;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;LUIS ARNULFO RODAS GARĆ;PRIMARIA;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-1833-42;;ESCUINTLA;LA GOMERA;CEIN -PAIN-;ALDEA LA LIBERTAD LAS CRUCES;;;;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-1851-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA A EORM;PARCELAMIENTO LOS CHATOS;42175179;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;GRIZLY DANIRA BENITEZ AGREDA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-1852-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA A EORM;ALDEA CEIBA AMELIA;41554076;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;GLADYS ONELIA ARROYO MENɎDEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-1853-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA A EORM;ALDEA EMPALIZADA CHICALES;42507296;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-1854-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA A EORM;PARCELAMIENTO SAN JOSɠNUEVO MUNDO;58016406;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;SAIDA PATRICIA GONZLEZ SOL͓;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-1979-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA EORM;PARCELAMIENTO SAN JERONIMO;58215972;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-1987-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA EORM;ALDEA EL CHONTEL;58955623;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;EMY ONELI SANTOS CRښ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2003-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA EORM;ALDEA EL PAREDON BUENA VISTA;58004071;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;DORA ESTER VASQUEZ MONTEPEQUE;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2007-43;05-012;ESCUINTLA;LA GOMERA;EORM;ALDEA CHIPILAPA;41237373;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;ANGELA ROSMERY ENRIQUEZ CASTILLO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2010-43;05-012;ESCUINTLA;LA GOMERA;EORM;ALDEA SIPACATE;41507394;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2045-43;05-012;ESCUINTLA;LA GOMERA;"COLEGIO MIXTO ""LA LIBERTAD""";5A. CALLE 0-16 ALDEA SIPACATE;59236037;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;ROSARIO ELENA CHACLN NAJARRO DE GӍEZ;PRIMARIA;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2207-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA EOUM MARIA CASTELLANOS ABAUTA;CALZADA EUFRACIA TAMBITO;78842093;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;LISSY GRISELDA PERALTA PALALA;PARVULOS;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2217-42;05-012;ESCUINTLA;LA GOMERA;COLEGIO MIXTO LA LIBERTAD;5A. CALLE 0-16 ALDEA SIPACATE;59236037;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;ROSARIO ELENA CHACLAN NAJARRO DE GOMEZ;PARVULOS;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2223-43;05-012;ESCUINTLA;LA GOMERA;EPRM;FINCA CAULOTES;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PRIMARIA;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2274-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA A EORM;ALDEA EL SILENCIO;55129162;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;MAŔ EUGENIA TRUJILLO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2275-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA A EORM;ALDEA LIBERTAD LAS CRUCES;54768389;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;BERTA ELISA GAITN CASTILLO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2491-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA A EORM;ALDEA SIPACATE;41507394;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;ESTUARDO ELISEO ARɖALO FIGUEROA;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2492-45;05-012;ESCUINTLA;LA GOMERA;"COLEGIO ""LA LIBERTAD""";5A. CALLE 0-16 ALDEA SIPACATE;59236037;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;ROSA ELENA CHACLN NAJARRO GӍEZ;BASICO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;INTERMEDIA;DIARIO(REGULAR);ESCUINTLA
05-07-2493-45;05-012;ESCUINTLA;LA GOMERA;COLEGIO EVANGELICO MIXTO BILINGUE 'ALERTA';4TA. CALLE 5-07 ALDEA SIPACATE;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;BASICO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;INTERMEDIA;FIN DE SEMANA;ESCUINTLA
05-07-2494-45;05-012;ESCUINTLA;LA GOMERA;INSTITUTO DE COMPUTACION INFORMATICA;CALLE PRINCIPAL CHIPILAPA 5-112;78842102;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;ROGER LEONEL LARA AVILA;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-07-2495-45;05-012;ESCUINTLA;LA GOMERA;INSTITUTO DE COMPUTACION INFORMATICA;CALLE PRINCIPAL CHIPILAPA;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2496-45;05-012;ESCUINTLA;LA GOMERA;INSTITUTO DE COMPUTACION INFORMATICA;CALLE PRINCIPAL CHIPILAPA 5-112;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2498-46;05-012;ESCUINTLA;LA GOMERA;INSTITUTO DE COMPUTACION INFORMATICA;CALLE PRINCIPAL CHIPILAPA 5-112;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2499-46;05-012;ESCUINTLA;LA GOMERA;INSTITUTO DE COMPUTACION INFORMATICA;CALLE PRINCIPAL CHIPILAPA 5-112;78800631;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2537-46;05-012;ESCUINTLA;LA GOMERA;INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA;5-112 CALLE PRINCIPAL A CHIPILAPA;56201692;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;DOOSHAN LUIS VALLADARES CORDERO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-07-2549-46;05-012;ESCUINTLA;LA GOMERA;INSTITUTO MIXTO DE EDUCACION DIVERSIFICADO POR COOPERATIVA 'ARISTIDES CRESPO VILLEGAS';BARRIO CHIPILAPA;58611622;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;CARLOS GONZALO ROSALES GARCIA;DIVERSIFICADO;COOPERATIVA;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2579-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA A EORM;2 CALLE 0-19 ALDEA TEXCUACO;59615394;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;EDA ADALYD RECINOS HERNNDEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2580-42;05-012;ESCUINTLA;LA GOMERA;LICEO CRISTIANO BELEN;13 CALLE 1-87 COLONIA 1O. DE MAYO;78800228;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PARVULOS;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2581-43;05-012;ESCUINTLA;LA GOMERA;LICEO CRISTIANO BELEN;13 CALLE 1-87 COLONIA 1O. DE MAYO;78800228;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PRIMARIA;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2582-43;05-012;ESCUINTLA;LA GOMERA;CENTRO EDUCATIVO PRIVADO OLMECA;13 CALLE 1-87 COLONIA 1O. DE MAYO;78800228;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PRIMARIA;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2602-45;05-012;ESCUINTLA;LA GOMERA;LICEO CRISTIANO BELEM;13 CALLE 1-87 COLONIA 1. DE MAYO;78800228;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2674-43;05-012;ESCUINTLA;LA GOMERA;EPRM;FINCA SAN JORGE ALDEA CEIBA AMELIA;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PRIMARIA;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2675-45;05-012;ESCUINTLA;LA GOMERA;INEB DE TELESECUNDARIA;ALDEA EL TERRERO;47701055;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;ANA ELIZABETH REYES GARĆ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2676-46;05-012;ESCUINTLA;LA GOMERA;INSTITUTO NORMAL MIXTO;BARRIO CHIPILAPA;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;DIVERSIFICADO;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-07-2719-42;27-019;ESCUINTLA;LA GOMERA;PROGRAMA HOGARES COMUNITARIOS (SOSEP);OFICINA DE GOBERNACION DEPARTAMENTAL DE ESCUINTLA;59168368;MARIA ANTONIETA OSORIO ESPINOZA;;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-07-2773-43;05-012;ESCUINTLA;LA GOMERA;EORM;CALLEJON NO.4 LOTE NO. 59 COLONIA BRITO ALDEA EL TERRERO;57155887;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;AURA CAROLINA GAITN CASTILLO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2774-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA A EODP;CALLEJON NO.4 LOTE NO. 59 COLONIA BRITO ALDEA EL TERRERO;40304055;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;AURA CAROLINA GAITN CASTILLO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2799-45;05-012;ESCUINTLA;LA GOMERA;INSTITUTO DE COMPUTACION INFORMATICA;CALLE PRINCIPAL CHIPILAPA 5-112;78842102;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;ROGER LEONEL LARA AVILA;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-07-2835-45;05-012;ESCUINTLA;LA GOMERA;IEBC DE ENSEсNZA;ALDEA CEIBA AMELIA;56156926;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;ISRAEL DE JESړ HURTADO CONTRERAS;BASICO;COOPERATIVA;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2881-45;05-012;ESCUINTLA;LA GOMERA;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED N. 319;ALDEA CERRO COLORADO;;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;BASICO;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-07-2884-45;05-012;ESCUINTLA;LA GOMERA;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED N. 327;ALDEA EL PAREDON BUENA VISTA;51924360;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;BASICO;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-07-2941-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA A EORM;PARCELAMIENTO LAS CRUCES;55311639;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;SUSANA ISABEL JIMɎEZ PɒEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2942-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA A EORM;MICRO-PARCELAMIENTO EL TERRERO;59082148;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;SULMA YANETH VSQUEZ VSQUEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-07-2980-45;05-012;ESCUINTLA;LA GOMERA;NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 488;ALDEA SIPACATE;47051461;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;EDRAS UZIEL GӍEZ CHACLN;BASICO;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-3040-45;05-012;ESCUINTLA;LA GOMERA;IEBC DE ENSEсNZA;ALDEA CERRO COLORADO;56931313;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;TANYA PATRICIA CHICAS ZEPEDA;BASICO;COOPERATIVA;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-07-3068-42;05-012;ESCUINTLA;LA GOMERA;EODP ANEXA A EORM;CASERIO SAN JOSE RAMA BLANCA;42220881;BRENDA YOHANNA GUDIEL LOPEZ DE MUяZ;;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-08-0001-42;05-014;ESCUINTLA;GUANAGAZAPA;EODP ANEXA A EORM;CASERIO EL CAIMITO;33440589;JENIFER LISSETH GODINEZ SAMAYOA;MIRZA LORENA CADENAS GAITN;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-08-0002-42;05-014;ESCUINTLA;GUANAGAZAPA;EODP CASERIO EL PORVENIR;CASERIO EL PORVENIR;50336859;JENIFER LISSETH GODINEZ SAMAYOA;YADIRA BEATR͚ BARRERA CHVEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-08-0003-42;05-014;ESCUINTLA;GUANAGAZAPA;EODP COMUNIDAD EL TARRAL;COMUNIDAD EL TARRAL;53350052;JENIFER LISSETH GODINEZ SAMAYOA;ALONZO LAINEZ DOMINGO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-08-0004-43;05-014;ESCUINTLA;GUANAGAZAPA;EORM;CASERIO LA BENDICION;57627412;JENIFER LISSETH GODINEZ SAMAYOA;MARVIN ALEXANDER GAITN AREANO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-08-0005-43;05-014;ESCUINTLA;GUANAGAZAPA;EORM CASERIO EL PORVENIR;CASERIO EL PORVENIR;48522116;JENIFER LISSETH GODINEZ SAMAYOA;SANTOS AUDELIO GARAY ZACAŔS;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-08-0006-43;05-014;ESCUINTLA;GUANAGAZAPA;EORM COMUNIDAD EL PINO;COMUNIDAD EL PINO;40133595;JENIFER LISSETH GODINEZ SAMAYOA;NIDIAN ISABEL MORALES;PRIMARIA;OFICIAL;RURAL;CERRADA TEMPORALMENTE;BILINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-08-0007-43;05-014;ESCUINTLA;GUANAGAZAPA;EORM CASER͏ CINCO PALOS;CASERIO CINCO PALOS GUANAGAZAPA;56447979;JENIFER LISSETH GODINEZ SAMAYOA;ROSA ISABEL RAMOS ESCOBAR;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-08-0008-43;05-014;ESCUINTLA;GUANAGAZAPA;EORM;COMUNIDAD SAN RAFAEL CACAHOTAL;45342716;JENIFER LISSETH GODINEZ SAMAYOA;ALEJANDRO DOMINGO MORALES;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
