;;;;;;;;;;;;;;;;
CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
20-01-0067-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM ERNESTO R. LARA;ALDEA SAN ESTEBAN;32203067;MERY ELISABET CALDERON CASTILLO;AURA VIOLETA MONROY BERR͏S;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0068-43;20-023;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA TIERRA BLANCA;53825777;MANFREDO RIVERA CHACON;RAڌ ALBERTO ESPAс MOLINA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0069-43;20-020;CHIQUIMULA;CHIQUIMULA;EORM 'MANUEL VICENTE CASTANEDA';ALDEA EL PINALITO;50661144;CESAR HELAMAN GARCIA LOPEZ;JAVIER HUMBERTO ACEVEDO ESCOBAR;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0070-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA EL BARREAL;48532002;MERY ELISABET CALDERON CASTILLO;HENRY ANIBAL ZECEс CER͎;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0071-43;20-020;CHIQUIMULA;CHIQUIMULA;EORM 'GILBERTO ZEA AVELAR';ALDEA SILLON ABAJO;41826181;CESAR HELAMAN GARCIA LOPEZ;JULIO YOVANI SANCE CHEGUEN;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0072-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM RAUL MEJIA GONZALEZ;ALDEA SABANA GRANDE;59999599;MERY ELISABET CALDERON CASTILLO;XIOMARA EUNICE MORALES SOSA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0073-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA EL PALMAR;56990421;MERY ELISABET CALDERON CASTILLO;V̓TOR MɎDEZ PAREDES;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0074-43;20-028;CHIQUIMULA;CHIQUIMULA;EORM ALICIA RAQUEL TOLEDO;ALDEA SAN ANTONIO;54357282;LUIS GUSTAVO SAGASTUME CONTRERAS;ISAIAS DE JESUS AVILA PEREZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0075-43;20-023;CHIQUIMULA;CHIQUIMULA;EORM PEDRO MOLINA;ALDEA VEGA ARRIBA;41276110;MANFREDO RIVERA CHACON;MARIA ANTONIA VILLEDA PAIZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0076-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA EL CONACASTE;56943523;MERY ELISABET CALDERON CASTILLO;GABRIEL UBALDO GUANC͎ MORALES;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0077-43;20-023;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO EL MAGUEYAL ALDEA SHORORAGUA;45877196;MANFREDO RIVERA CHACON;EDY VINICIO MINER ALONZO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0078-43;20-023;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA EL MATAZANO;42436889;MANFREDO RIVERA CHACON;ODILIA ESPINO VILLELA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0079-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA LAS TABLAS;41516090;MERY ELISABET CALDERON CASTILLO;KARINA JEANETH ESPINO LEMUS;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0080-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA EL DURAZNO;32266966;MERY ELISABET CALDERON CASTILLO;CLAUDIA LIZETH JIMɎEZ CRDENAS;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0081-43;20-028;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA LA PUERTA;35983486;LUIS GUSTAVO SAGASTUME CONTRERAS;JUAN CARLOS PɒEZ MART͎EZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0082-43;20-028;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA SAN MIGUEL;59516065;LUIS GUSTAVO SAGASTUME CONTRERAS;VICTOR HUGO FRANCO ESPINO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0083-43;20-028;CHIQUIMULA;CHIQUIMULA;EORM 'MARIO MORALES MONROY';ALDEA SHUSHO ABAJO;79421274;LUIS GUSTAVO SAGASTUME CONTRERAS;MILVI NINETH MɎDEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0084-43;20-023;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA LAGUNA EL JUTE;51437435;MANFREDO RIVERA CHACON;ELISA JOHANA RAM͒EZ LOBOS;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0085-42;20-010;CHIQUIMULA;CHIQUIMULA;EODP;CASERIO EL PINALON ALDEA DURAZNO;54959189;MERY ELISABET CALDERON CASTILLO;DɂORA SELENA LINARES ZECEс;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0086-43;;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO EL SAUCE ALDEA LA CATOCHA;;;;PRIMARIA;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0087-43;20-028;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA TABLON DE LA NUEVA ESPERANZA;40272594;LUIS GUSTAVO SAGASTUME CONTRERAS;DENIS MANRIQUE DUARTE GARĆ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0088-43;20-028;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO PASO DEL CREDO ALDEA PETAPILLA;48518124;LUIS GUSTAVO SAGASTUME CONTRERAS;LESTER FLORES CORDERO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0089-43;20-023;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO TERRERO BARROSO ALDEA TACO ARRIBA;;MANFREDO RIVERA CHACON;HENSER GEOVANY AJURIN MONROY;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0090-43;20-028;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA TABLON DEL OCOTAL;58122479;LUIS GUSTAVO SAGASTUME CONTRERAS;LUIS ALFONSO CABRERA PESQUERA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0091-43;20-020;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA TICANLU;56153204;CESAR HELAMAN GARCIA LOPEZ;MAŔ ELENA CRISӓTOMO CRISӓTOMO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0092-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA PLAN DEL GUINEO;;MERY ELISABET CALDERON CASTILLO;DINA JUDITH MEDINA PALMA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0093-43;20-028;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA TAPAZAN;59136224;LUIS GUSTAVO SAGASTUME CONTRERAS;EDWARD ALBERTO MARTINEZ FLORES;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0094-43;20-023;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO EL SAUCE ALDEA LA CATOCHA;30301166;MANFREDO RIVERA CHACON;EILEEN LIZBETH LINARES VILLAFUERTE;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0095-43;20-028;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA PUERTA DE LA MONTAс;47190783;LUIS GUSTAVO SAGASTUME CONTRERAS;MILTON ISAAC RODAS RECINOS;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0096-43;20-023;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA LA LAGUNA;57805114;MANFREDO RIVERA CHACON;NERY ABIGAIL MINER CERVANTES;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0097-43;20-023;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO EL PATO ALDEA LA CATOCHA;51060647;MANFREDO RIVERA CHACON;KANDY JULISSA LɍUS HERNNDEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0098-43;20-028;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO LA LAGUNETA ALDEA SAN MIGUEL;49422975;LUIS GUSTAVO SAGASTUME CONTRERAS;SONIA MAGALY CASTELLӎ D́Z;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0099-43;20-020;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO EL CERRON ALDEA GUIOR;;CESAR HELAMAN GARCIA LOPEZ;GLENDY KARINA HERNNDEZ MORALES;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0100-43;20-020;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO POTRERILLOS ALDEA HACIENDA EL SANTO;44901383;CESAR HELAMAN GARCIA LOPEZ;AZUCENA MARGARETH LEMUS SINTUJ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0101-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO EL LIMAR ALDEA EL DURAZNO;41818263;MERY ELISABET CALDERON CASTILLO;GLORIA SUSANA MORALES MORALES;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0102-42;20-010;CHIQUIMULA;CHIQUIMULA;EODP;CASERIO GUAYABILLAS ALDEA EL PALMAR;42417231;MERY ELISABET CALDERON CASTILLO;FLOR DE MAŔ LZARO PɒEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0103-42;20-010;CHIQUIMULA;CHIQUIMULA;EODP;CASERIO EL MORRAL ALDEA EL PALMAR;40300015;MERY ELISABET CALDERON CASTILLO;INGRID LORENA SANCHEZ RAMIREZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0104-42;20-009;CHIQUIMULA;CHIQUIMULA;EODP;COLONIA LAS BRISAS BARRIO EL MOLINO;51237040;NINETH DEL ROSARIO MORALES SANCE DE REYES;GIZELA MASSIELL CHINCHILLA VILLELA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0105-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;CASER͏ GUAYABILLAS ALDEA EL PALMAR;40290942;MERY ELISABET CALDERON CASTILLO;VILMA ELIZABETH PɒEZ CABREJO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0106-43;20-020;CHIQUIMULA;CHIQUIMULA;EORM;ALDEA EL SAUCE;33033846;CESAR HELAMAN GARCIA LOPEZ;JOSɠHUMBERTO SAGASTUME MORALES;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0107-43;20-020;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO LOS FELIPE ALDEA SHUSHO ARRIBA;30910864;CESAR HELAMAN GARCIA LOPEZ;AURA MARIBEL VELASQUEZ SOTO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0108-43;20-023;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO LA OSCURANA ALDEA LA CATOCHA;40059554;MANFREDO RIVERA CHACON;CLAUDIA AZUCENA PɒEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0109-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO PLAN DE LA BREA ALDEA EL CONACASTE;57178303;MERY ELISABET CALDERON CASTILLO;ROSA ELVIRA D́Z MɎDEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0110-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO EL LIMON II ALDEA EL PALMAR;53297956;MERY ELISABET CALDERON CASTILLO;NANCY MAŔ TELӎ CASTRO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0111-43;20-020;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO EL CHUCTE ALDEA GUIOR;32153751;CESAR HELAMAN GARCIA LOPEZ;JULIO GEOVANY RODR͇UEZ SOLӒZANO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0112-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO PINALON ALDEA EL DURAZNO;59465266;MERY ELISABET CALDERON CASTILLO;ODILIA LEMUS MART͎EZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0113-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO EL MORRAL ALDEA EL PALMAR;53582992;MERY ELISABET CALDERON CASTILLO;MIRNA LORENA OSORIO VSQUEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0114-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO EL CHILAR ALDEA SANTA ELENA;40269000;MERY ELISABET CALDERON CASTILLO;MARCELA ZULEMA BERRIOS ESPAс;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0115-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO EL ROBLE, ALDEA EL CONACASTE;58836835;MERY ELISABET CALDERON CASTILLO;ODALIS IVONE CASTRO MEJ́;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0116-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO EL NANZAL ALDEA EL PALMAR;41410271;MERY ELISABET CALDERON CASTILLO;GRICELDA ESPERANZA OSORIO FUENTES;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0117-43;20-009;CHIQUIMULA;CHIQUIMULA;EORM;COLONIA LAS BRISAS BARRIO EL MOLINO;40165654;NINETH DEL ROSARIO MORALES SANCE DE REYES;SONIA ELIZABETH MORATAYA CHACHAGU|/td>;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0118-43;20-020;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO QUEBRADA SECA ALDEA JICARAL;46499918;CESAR HELAMAN GARCIA LOPEZ;ANA DEL ROSARIO ARAGӎ HERNNDEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0120-45;20-024;CHIQUIMULA;CHIQUIMULA;LICEO TECNOLӇICO BILING܅ CHIQUIMULTECO;6A. AVENIDA A 6-00 ZONA 1;79422282;SILVIA MARILENA BUEZO MARTINEZ;EDNA GRACIELA PINTO SAGASTUME;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0121-43;20-023;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO TRAPICHITOS, ALDEA EL JUTE;40109770;MANFREDO RIVERA CHACON;IVAN ENRIQUE ESPINO OSORIO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0123-42;20-027;CHIQUIMULA;CHIQUIMULA;CENTRO EDUCATIVO INTEGRAL CASA DEL ALFARERO;14 AVENIDA 5-23 ZONA 7 COLONIA SHOROPIN;54930097;SILVIA MARILENA BUEZO MARTINEZ;MILCA VERENISE CAMӠESPINO;PARVULOS;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0124-42;20-027;CHIQUIMULA;CHIQUIMULA;CENTRO EDUCATIVO INTEGRAL CASA DEL ALFARERO;CALLE PRINCIPAL DE LA COLONIA LA COLINA ZONA 7;;SILVIA MARILENA BUEZO MARTINEZ;EVA ADALGISA OLIVEROS PALMA;PARVULOS;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0125-43;20-027;CHIQUIMULA;CHIQUIMULA;CENTRO EDUCATIVO INTEGRAL CASA DEL ALFARERO;14 AVENIDA 5-23 ZONA 7 COLONIA SHOROPIN;54930097;SILVIA MARILENA BUEZO MARTINEZ;WENDY IVETH CARRANZA CERVANTES;PRIMARIA;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0126-43;20-027;CHIQUIMULA;CHIQUIMULA;CENTRO EDUCATIVO INTEGRAL CASA DEL ALFARERO;CALLE PRINCIPAL DE LA COLONIA LA COLINA ZONA 7;79422285;SILVIA MARILENA BUEZO MARTINEZ;LICDA. AMANDA PADILLA CHACON DE ARGUETA;PRIMARIA;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0127-45;20-027;CHIQUIMULA;CHIQUIMULA;CENTRO EDUCATIVO INTEGRAL CASA DEL ALFARERO;14 AVENIDA 5-23 ZONA 7 COLONIA SHOROPIN;54930097;SILVIA MARILENA BUEZO MARTINEZ;MILCA VERENISE CAMӠESPINO;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0128-45;20-027;CHIQUIMULA;CHIQUIMULA;CENTRO EDUCATIVO INTEGRAL CASA DEL ALFARERO;CALLE PRINCIPAL DE LA COLONIA LA COLINA ZONA 7;79422285;SILVIA MARILENA BUEZO MARTINEZ;LICDA. AMANDA PADILLA CHACON DE ARGUETA;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0130-45;20-001;CHIQUIMULA;CHIQUIMULA;INEB;2DA. CALLE ENTRE 11 Y 12 AVENIDA ZONA 1;57218758;CESAR ADALBERTO NOGUERA JACOME;OLGA GISELA GUTIɒREZ LEӎ;BASICO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0132-46;20-038;CHIQUIMULA;CHIQUIMULA;ESCUELA PRIVADA DE EDUCACION FISICA DE ORIENTE;;;ANGELA DEL ROSARIO GARCIA MARCOS;---;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0133-42;20-010;CHIQUIMULA;CHIQUIMULA;EODP ANEXA A EORM;CASERIO EL ANONAL, ALDEA BARREAL;41861598;MERY ELISABET CALDERON CASTILLO;EVA ZULEIMA BARILLAS MORALES;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0134-43;20-010;CHIQUIMULA;CHIQUIMULA;EORM;CASERIO EL FILO, ALDEA CARRIZAL;58823656;MERY ELISABET CALDERON CASTILLO;ILSSE KAROLA MORALES RAM͒EZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0135-42;20-028;CHIQUIMULA;CHIQUIMULA;EODP ANEXA A EORM;ALDEA PUERTA DE LA MONTAс;37328073;LUIS GUSTAVO SAGASTUME CONTRERAS;ANA MERCEDES MART͎EZ MONROY;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0136-45;20-025;CHIQUIMULA;CHIQUIMULA;INEB DE TELESECUNDARIA;ALDEA LA LAGUNA EL JUTE;49558858;BYRON HORACIO SARCEя ZEPEDA;MAŔ VICTORIA R͏S PAIZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0137-42;20-023;CHIQUIMULA;CHIQUIMULA;EODP ANEXA A EORM;CASERIO LOS RAMIREZ, ALDEA TACO ARRIBA;40011733;MANFREDO RIVERA CHACON;MARIEN CRISTINA MART͎EZ ACUс;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0138-42;20-023;CHIQUIMULA;CHIQUIMULA;EODP;CASERIO CANAAN;;MANFREDO RIVERA CHACON;NINETT FABIOLA GONZLEZ NOGUERA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0139-42;20-023;CHIQUIMULA;CHIQUIMULA;EODP ANEXA A EORM;ALDEA TACO ARRIBA;48825187;MANFREDO RIVERA CHACON;AURA JUDITH VSQUEZ SڃHITE;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0141-42;20-028;CHIQUIMULA;CHIQUIMULA;EODP ANEXA A EORM;CASERIO RINCON DE SANTA BARBARA. ALDEA SANTA BARBARA;;LUIS GUSTAVO SAGASTUME CONTRERAS;---;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0142-42;20-010;CHIQUIMULA;CHIQUIMULA;EODP ANEXA A EORM;ALDEA PLAN DEL GUINEO;42420341;MERY ELISABET CALDERON CASTILLO;ELLY GABRIELA SAGASTUME GUANC͎;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0143-42;20-010;CHIQUIMULA;CHIQUIMULA;EODP ANEXA A EORM;CASER͏ EL ROBLE, ALDEA EL CONACASTE;59395778;MERY ELISABET CALDERON CASTILLO;CLAUDIA MARIA PALMA CIRAGUA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0144-42;20-010;CHIQUIMULA;CHIQUIMULA;EODP ANEXA A EORM;CASERIO PLAN DE LA BREA, ALDEA EL CONACASTE;47699869;MERY ELISABET CALDERON CASTILLO;JESSICA PAOLA VARGAS GARNICA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0145-42;20-020;CHIQUIMULA;CHIQUIMULA;EODP ANEXA A EORM;ALDEA EL SAUCE;54590677;CESAR HELAMAN GARCIA LOPEZ;ANA GABRIELA RAM͒EZ GARĆ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0146-42;20-020;CHIQUIMULA;CHIQUIMULA;EODP ANEXA A EORM;CASERIO EL NANZAL, ALDEA HACIENDA EL SANTO;30229418;CESAR HELAMAN GARCIA LOPEZ;ANGELA MAŔ CETINO MɎDEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0147-42;20-020;CHIQUIMULA;CHIQUIMULA;EODP ANEXA A EORM;CASERIO EL CHUCTE, ALDEA GUIOR;50497230;CESAR HELAMAN GARCIA LOPEZ;SANDRA ELIZABETH CHACӎ LEMUS;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0148-42;20-009;CHIQUIMULA;CHIQUIMULA;EODP ANEXA A EDUCACION ESPECIAL RAYITO DE LUZ;2A. CALLE FINAL ZONA 5;;NINETH DEL ROSARIO MORALES SANCE DE REYES;---;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-01-0149-42;20-009;CHIQUIMULA;CHIQUIMULA;EODP;AVENIDA DEL FERROCARRIL, ZONA 6;;NINETH DEL ROSARIO MORALES SANCE DE REYES;PERLA DIVINA PAIZ VIDAL;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
